omega,Q,ki,kf,Ei,Ef,theta,Is,Im,T_self
-13.599999999999625,1.5,5.8,6.340634738940245,69.70269243254256,83.30269243254219,0.23123964978300213,1.0805150887404159e-11,2.936267277015754e-11,0.7253475623531165
-13.499999999999623,1.5,5.8,6.336827815906403,69.70269243254256,83.2026924325422,0.23155269176947307,1.094230578629264e-11,2.812428112651635e-11,0.7258003024222461
-13.399999999999622,1.5,5.8,6.333018604444045,69.70269243254256,83.10269243254218,0.2318641638770171,1.1254792404023242e-11,2.8800448316071884e-11,0.724475395520605
-13.29999999999962,1.5,5.8,6.329207100421324,69.70269243254256,83.00269243254218,0.23217406783451305,1.1551231610084075e-11,3.063020558679125e-11,0.725256911443428
-13.19999999999962,1.5,5.8,6.32539329969394,69.70269243254256,82.90269243254218,0.2324824053088755,1.1856719844845854e-11,2.985789943799038e-11,0.7266768818521142
-13.099999999999618,1.5,5.8,6.321577198105098,69.70269243254256,82.80269243254219,0.23278917790545894,1.2473501390915647e-11,2.9557715692660894e-11,0.7256236292941172
-12.999999999999616,1.5,5.8,6.317758791485441,69.70269243254256,82.70269243254218,0.23309438716845407,1.2639399715008244e-11,2.8911939519338157e-11,0.7253045221903139
-12.899999999999615,1.5,5.8,6.313938075653012,69.70269243254256,82.60269243254217,0.2333980345812778,1.3044143505662077e-11,2.929687857285722e-11,0.7254844419334521
-12.799999999999613,1.5,5.8,6.310115046413192,69.70269243254256,82.50269243254218,0.23370012156694883,1.3324731059362773e-11,2.970385538789452e-11,0.7267412950575164
-12.699999999999612,1.5,5.8,6.306289699558645,69.70269243254256,82.40269243254218,0.23400064948845195,1.3782372207178324e-11,2.966890444163193e-11,0.7261008851358495
-12.59999999999961,1.5,5.8,6.3024620308692665,69.70269243254256,82.30269243254217,0.23429961964910007,1.4645033157083428e-11,2.9822300917784086e-11,0.7254820145097608
-12.49999999999961,1.5,5.8,6.298632036112131,69.70269243254256,82.20269243254216,0.2345970332928767,1.475216405544723e-11,3.0965864423784623e-11,0.7240828204812885
-12.399999999999608,1.5,5.8,6.294799711041436,69.70269243254256,82.10269243254217,0.23489289160478088,1.5174816568404514e-11,3.236278065267404e-11,0.7239573564697653
-12.299999999999606,1.5,5.8,6.290965051398445,69.70269243254256,82.00269243254218,0.23518719571114938,1.6099031789289075e-11,3.046233482717975e-11,0.7240271155444136
-12.199999999999605,1.5,5.8,6.287128052911434,69.70269243254256,81.90269243254217,0.23547994667997868,1.6125360989304035e-11,3.310707547862681e-11,0.7252890480281957
-12.099999999999604,1.5,5.8,6.28328871129564,69.70269243254256,81.80269243254216,0.23577114552124012,1.660628654616614e-11,3.1089883629392154e-11,0.7268863504000348
