omega,Q,ki,kf,Ei,Ef,theta,Is,Im,T_self
-3.5999999999994827,0.5,5.8,5.947893448237381,69.70269243254256,73.30269243254205,0.08134165342102413,6.474143190140438e-11,6.31407867126012e-11,0.7413119763477716
-3.4999999999994813,0.5,5.8,5.943834986553249,69.70269243254256,73.20269243254205,0.08158042907947745,7.115878561134056e-11,6.174227785536095e-11,0.7409204961668036
-3.39999999999948,0.5,5.8,5.939773751849792,69.70269243254256,73.10269243254204,0.08181314089053617,7.555827189007851e-11,6.483498616754294e-11,0.7417130980497297
-3.2999999999994785,0.5,5.8,5.935709738435079,69.70269243254256,73.00269243254203,0.08203981802689475,7.76731933698071e-11,6.59362823667672e-11,0.7422544835641175
-3.199999999999477,0.5,5.8,5.931642940597683,69.70269243254256,72.90269243254204,0.08226048789401809,8.36816328916502e-11,6.488239568495857e-11,0.7402787856169615
-3.0999999999994756,0.5,5.8,5.927573352606582,69.70269243254256,72.80269243254205,0.08247517617372772,8.923981248119238e-11,6.620137828786827e-11,0.7416843304906869
-2.999999999999474,0.5,5.8,5.923500968711065,69.70269243254256,72.70269243254204,0.08268390686511051,9.623179565718675e-11,6.445382276865693e-11,0.7402446522230244
-2.8999999999994728,0.5,5.8,5.9194257831406425,69.70269243254256,72.60269243254203,0.08288670232289193,1.032281449247858e-10,6.457276128228659e-11,0.7424697509003144
-2.7999999999994714,0.5,5.8,5.91534779010495,69.70269243254256,72.50269243254203,0.08308358329336,1.1116242334543719e-10,6.990642202984957e-11,0.7406527687461502
-2.69999999999947,0.5,5.8,5.911266983793644,69.70269243254256,72.40269243254204,0.08327456894801077,1.247018824927986e-10,7.22842285223266e-11,0.7405909425066027
-2.5999999999994685,0.5,5.8,5.907183358376317,69.70269243254256,72.30269243254203,0.08345967691493948,1.3104146966000054e-10,7.008478949321848e-11,0.7403015732165823
-2.499999999999467,0.5,5.8,5.903096908002391,69.70269243254256,72.20269243254202,0.083638923308164,1.4172085490569372e-10,7.132587705862837e-11,0.7417032135598882
-2.3999999999994657,0.5,5.8,5.899007626801026,69.70269243254256,72.10269243254203,0.08381232275488065,1.5921680320093232e-10,7.453316314844927e-11,0.7417874433454467
-2.2999999999994643,0.5,5.8,5.89491550888102,69.70269243254256,72.00269243254203,0.08397988842078982,1.6918837923062787e-10,8.141756673246638e-11,0.7407953049676093
-2.199999999999463,0.5,5.8,5.890820548330705,69.70269243254256,71.90269243254203,0.08414163203356495,1.86538111228103e-10,8.145011687654094e-11,0.7386703965415325
-2.0999999999994614,0.5,5.8,5.886722739217855,69.70269243254256,71.80269243254202,0.08429756390449816,2.0407226772094342e-10,8.29060105980482e-11,0.741616915138088
-1.99999999999946,0.5,5.8,5.88262207558958,69.70269243254256,71.70269243254202,0.08444769294841886,2.2687606816626938e-10,8.669471446115434e-11,0.7401147218167821
-1.8999999999994586,0.5,5.8,5.878518551472229,69.70269243254256,71.60269243254203,0.08459202670192643,2.508520231166984e-10,8.59297370704503e-11,0.7418868326160014
-1.7999999999994571,0.5,5.8,5.874412160871285,69.70269243254256,71.50269243254202,0.08473057134000955,2.881576989681848e-10,9.013543912758544e-11,0.7408159605991335
-1.6999999999994557,0.5,5.8,5.870302897771267,69.70269243254256,71.40269243254201,0.08486333169105183,3.1597999731609595e-10,9.204726155786111e-11,0.7413183784411556
-1.5999999999994543,0.5,5.8,5.866190756135623,69.70269243254256,71.30269243254202,0.0849903112503582,3.6760581689583846e-10,9.721654087343597e-11,0.7396598461177202
-1.4999999999994529,0.5,5.8,5.8620757299066275,69.70269243254256,71.20269243254202,0.08511151219212203,4.110587054099017e-10,1.022339866073392e-10,0.7402307880523386
-1.3999999999994515,0.5,5.8,5.857957813005282,69.70269243254256,71.10269243254201,0.08522693537998481,4.748420096698913e-10,1.0875316181240282e-10,0.7389217798130396
-1.29999999999945,0.5,5.8,5.8538369993312,69.70269243254256,71.002692432542,0.0853365803761324,5.647321402174916e-10,1.119370422197189e-10,0.7397416723273065
-1.1999999999994486,0.5,5.8,5.849713282762515,69.70269243254256,70.90269243254201,0.08544044544899178,6.653894350501214e-10,1.1828225113572743e-10,0.7398561626061355
-1.0999999999994472,0.5,5.8,5.845586657155764,69.70269243254256,70.80269243254202,0.08553852757957583,7.808816159099914e-10,1.2496366194088322e-10,0.739369311426103
-0.9999999999994458,0.5,5.8,5.841457116345783,69.70269243254256,70.70269243254201,0.08563082246644833,9.560967612923912e-10,1.3572845997428667e-10,0.7394652857304289
-0.8999999999994444,0.5,5.8,5.837324654145603,69.70269243254256,70.602692432542,0.0857173245293405,1.1850616114081985e-09,1.5075944763502782e-10,0.7416894063687021
-0.7999999999994429,0.5,5.8,5.8331892643463386,69.70269243254256,70.502692432542,0.08579802691146379,1.5209632238147317e-09,1.6996821480723258e-10,0.7398661334644115
-0.6999999999994415,0.5,5.8,5.82905094071708,69.70269243254256,70.40269243254201,0.08587292148049444,2.035981150697143e-09,1.8335561756349146e-10,0.7410840803375625
-0.5999999999994401,0.5,5.8,5.824909677004783,69.70269243254256,70.302692432542,0.08594199882823023,2.7562466470273412e-09,2.0391776279182347e-10,0.7411376803102634
-0.49999999999943867,0.5,5.8,5.82076546693416,69.70269243254256,70.202692432542,0.0860052482689894,4.056767637671437e-09,2.207442763381256e-10,0.7397852838109885
-0.39999999999943725,0.5,5.8,5.81661830420757,69.70269243254256,70.102692432542,0.08606265783664405,6.10074227120073e-09,2.438691036532336e-10,0.7410626431448263
-0.29999999999943583,0.5,5.8,5.812468182504903,69.70269243254256,70.002692432542,0.08611421428039129,9.898503389546883e-09,2.7907125872862007e-10,0.7397215201268791
-0.1999999999994344,0.5,5.8,5.8083150954834695,69.70269243254256,69.902692432542,0.08615990305918969,1.5703493717904872e-08,2.828088319463159e-10,0.7394270913334973
-0.09999999999943299,0.5,5.8,5.804159036777889,69.70269243254256,69.80269243254199,0.08619970833487936,1.9510339626936935e-08,3.0718585065898674e-10,0.7391839852205995
5.684341886080801e-13,0.5,5.8,5.799999999999976,69.70269243254256,69.702692432542,0.0862336129639646,1.5632568280644068e-08,2.8936577956582104e-10,0.7412223206886204
0.10000000000056986,0.5,5.8,5.795837978738625,69.70269243254256,69.602692432542,0.08626159848805308,9.878409212192127e-09,2.598930181745162e-10,0.7404996638874439
0.20000000000057128,0.5,5.8,5.791672966559689,69.70269243254256,69.50269243254199,0.0862836451229176,6.15001049050281e-09,2.5249034801820334e-10,0.740575738093453
0.3000000000005727,0.5,5.8,5.787504957005877,69.70269243254256,69.40269243254198,0.08629973174618304,4.014896095946212e-09,2.2208526737268056e-10,0.741213429421771
0.4000000000005741,0.5,5.8,5.783333943596626,69.70269243254256,69.30269243254199,0.08630983588357584,2.8467342672993686e-09,2.0997070092119948e-10,0.7380143025946946
0.5000000000005755,0.5,5.8,5.779159919827984,69.70269243254256,69.202692432542,0.08631393369375226,2.0701500043729577e-09,1.8499879022129565e-10,0.7398647955326736
0.600000000000577,0.5,5.8,5.774982879172499,69.70269243254256,69.10269243254199,0.08631199995163151,1.5421332002992426e-09,1.691052444086974e-10,0.7407162961069375
0.7000000000005784,0.5,5.8,5.770802815079092,69.70269243254256,69.00269243254198,0.08630400803023358,1.2036420467196869e-09,1.4536450712388317e-10,0.7414681339594559
0.8000000000005798,0.5,5.8,5.766619720972944,69.70269243254256,68.90269243254198,0.0862899298809439,9.706445424434244e-10,1.4492878867311803e-10,0.7405279288622142
0.9000000000005812,0.5,5.8,5.762433590255368,69.70269243254256,68.80269243254199,0.08626973601218621,7.967216579629315e-10,1.4101991028126688e-10,0.7413620528210413
1.0000000000005826,0.5,5.8,5.758244416303693,69.70269243254256,68.70269243254198,0.08624339546645976,6.694673975772098e-10,1.2763193695402057e-10,0.7396374672315883
1.100000000000584,0.5,5.8,5.754052192471142,69.70269243254256,68.60269243254197,0.08621087579566812,5.784932313566836e-10,1.1587544130432571e-10,0.7396769494325901
1.2000000000005855,0.5,5.8,5.749856912086704,69.70269243254256,68.50269243254198,0.08617214303466603,4.86693938360839e-10,1.1176427738341976e-10,0.7406408301662055
1.300000000000587,0.5,5.8,5.745658568455016,69.70269243254256,68.40269243254198,0.08612716167303154,4.246658774782878e-10,1.077975897412655e-10,0.7401303727477356
1.4000000000005883,0.5,5.8,5.741457154856233,69.70269243254256,68.30269243254197,0.0860758946249061,3.740851453278087e-10,1.0624243015004532e-10,0.7383023421985991
1.5000000000005898,0.5,5.8,5.737252664545908,69.70269243254256,68.20269243254197,0.08601830319687957,3.2859120582737933e-10,1.0008344162846565e-10,0.7407500507230989
1.6000000000005912,0.5,5.8,5.733045090754861,69.70269243254256,68.10269243254197,0.08595434705383734,3.013624121257489e-10,9.401019565238213e-11,0.7393521210953404
1.7000000000005926,0.5,5.8,5.728834426689055,69.70269243254256,68.00269243254198,0.08588398418266444,2.626855632261309e-10,8.90121591177598e-11,0.7408064915267502
1.800000000000594,0.5,5.8,5.724620665529464,69.70269243254256,67.90269243254197,0.08580717085373761,2.3621784660472486e-10,8.769991266675023e-11,0.7402282964703649
1.9000000000005954,0.5,5.8,5.720403800431949,69.70269243254256,67.80269243254196,0.08572386158006037,2.1991894089827879e-10,8.772630566916953e-11,0.7400129597165584
2.000000000000597,0.5,5.8,5.716183824527128,69.70269243254256,67.70269243254197,0.08563400907398896,1.9999444426033137e-10,8.458850896392824e-11,0.7404328201350969
2.1000000000005983,0.5,5.8,5.711960730920241,69.70269243254256,67.60269243254197,0.08553756420139456,1.7866394062704505e-10,8.188098360690833e-11,0.7391692274678728
2.2000000000005997,0.5,5.8,5.707734512691019,69.70269243254256,67.50269243254196,0.08543447593314195,1.6337650516448127e-10,8.207442571539589e-11,0.7397517189197204
2.300000000000601,0.5,5.8,5.703505162893558,69.70269243254256,67.40269243254195,0.08532469129374855,1.5517387904195617e-10,7.782994144789539e-11,0.7391677018797758
2.4000000000006025,0.5,5.8,5.699272674556181,69.70269243254256,67.30269243254196,0.08520815530708543,1.3862169740198077e-10,8.139323320528225e-11,0.7403195879001725
2.500000000000604,0.5,5.8,5.695037040681304,69.70269243254256,67.20269243254197,0.0850848109389666,1.325241714360685e-10,7.904546998500766e-11,0.7399774766908842
2.6000000000006054,0.5,5.8,5.6907982542453,69.70269243254256,67.10269243254196,0.08495459903641894,1.1864331056577944e-10,7.705642769489525e-11,0.7396066180395943
2.700000000000607,0.5,5.8,5.686556308198368,69.70269243254256,67.00269243254195,0.08481745826351546,1.1440141698511637e-10,7.298322953078519e-11,0.7399295942128885
2.8000000000006082,0.5,5.8,5.682311195464389,69.70269243254256,66.90269243254195,0.08467332503350164,1.026420953406354e-10,7.640041780939361e-11,0.7408243813075502
2.9000000000006096,0.5,5.8,5.678062908940798,69.70269243254256,66.80269243254196,0.08452213343707063,9.602500755026825e-11,7.227558785558739e-11,0.7406420736044439
3.000000000000611,0.5,5.8,5.673811441498433,69.70269243254256,66.70269243254195,0.08436381516650605,9.034933228446076e-11,7.320027038488001e-11,0.7384733253964135
3.1000000000006125,0.5,5.8,5.669556785981407,69.70269243254256,66.60269243254194,0.08419829943546779,8.415805088239984e-11,7.212069091680403e-11,0.7400938951707722
3.200000000000614,0.5,5.8,5.66529893520696,69.70269243254256,66.50269243254195,0.08402551289416188,7.877625830832882e-11,6.837701354541396e-11,0.7416865156648602
3.3000000000006153,0.5,5.8,5.661037881965321,69.70269243254256,66.40269243254195,0.0838453795395885,7.449073557530181e-11,7.071016267272434e-11,0.7390427123964637
3.4000000000006168,0.5,5.8,5.656773619019565,69.70269243254256,66.30269243254195,0.08365782062056568,7.030453039365064e-11,6.933723467184194e-11,0.7394060197939659
3.500000000000618,0.5,5.8,5.6525061391054665,69.70269243254256,66.20269243254194,0.0834627545371938,6.654588288227271e-11,6.896116056649396e-11,0.7393310964186406
3.6000000000006196,0.5,5.8,5.6482354349313635,69.70269243254256,66.10269243254194,0.08326009673439633,6.487239448874595e-11,6.764523143899406e-11,0.7393674950592214
3.700000000000621,0.5,5.8,5.643961499178,69.70269243254256,66.00269243254195,0.08304975958912095,5.953230512412846e-11,6.967631667733655e-11,0.7391228549995577
3.8000000000006224,0.5,5.8,5.639684324498391,69.70269243254256,65.90269243254194,0.08283165229082655,5.6040274263944155e-11,6.714945498806321e-11,0.7418066220555776
3.900000000000624,0.5,5.8,5.635403903517668,69.70269243254256,65.80269243254193,0.08260568071472772,5.335324816376624e-11,6.76643411903961e-11,0.7399947167940633
4.000000000000625,0.5,5.8,5.631120228832932,69.70269243254256,65.70269243254194,0.08237174728732456,5.2239536759166245e-11,6.712967322881119e-11,0.7407662112278842
4.100000000000627,0.5,5.8,5.62683329301311,69.70269243254256,65.60269243254194,0.08212975084368176,4.8333296839122676e-11,6.943180420611815e-11,0.7405210059973739
4.200000000000628,0.5,5.8,5.622543088598793,69.70269243254256,65.50269243254193,0.08187958647583639,4.6237824640065506e-11,6.348520631631238e-11,0.739357742707382
4.3000000000006295,0.5,5.8,5.618249608102094,69.70269243254256,65.40269243254193,0.08162114537168454,4.396791326928923e-11,6.75842433856562e-11,0.7400767561832455
4.400000000000631,0.5,5.8,5.613952844006497,69.70269243254256,65.30269243254193,0.08135431464366673,4.352865994203203e-11,6.89270537539962e-11,0.7375588305682357
