Q,omega,I,dI,Tr,Ki,Kf,Im,I-Im,S,dS
1.1,28.5525,0.002486466869037804,0.0011202184592815415,0.85,6.886221243560345,5.8,0.0020678680443989776,2.6387619243190257e-05,4.322170226449419e-05,0.0015454373537357102
1.5,-25.9863,0.0014431517841998443,0.0003685770104914426,0.85,4.593305957176522,5.8,0.000928663991070661,0.0008936139992037466,0.0009688284682044559,0.0005045773949458747
1.5,-25.4967,0.0020490843875933624,0.0003670144793014317,0.85,4.618955615327878,5.8,0.0009581150623224512,0.0016149101922616122,0.0017603693115816937,0.0005023689813263702
1.5,-24.9984,0.0012376854825030853,0.0003556489912621193,0.85,4.644915622625549,5.8,0.0009881112680213376,0.000557358312427185,0.0006103173826253608,0.0004862873838025193
1.5,-24.4912,0.0018171068531288566,0.000368758398185321,0.85,4.671191136670346,5.8,0.0010181793598309436,0.0012380374036859933,0.0013634617189117047,0.0005042564457747046
1.5,-23.9948,0.0011487304135740731,0.00032214509373319387,0.85,4.69676482484375,5.8,0.0010472146226203612,0.00037134403364603476,0.0004107639329599215,0.00044004445526038874
1.5,-23.4898,0.0013336180858966034,0.0004107150110963258,0.85,4.7226394682585715,5.8,0.0010776503643675855,0.0005602017202956764,0.0006225212538636184,0.0005605231096195648
1.5,-22.9966,0.0015336180858966032,0.0003915824566293222,0.85,4.747773409058272,5.8,0.001110082196812633,0.0007634244202532883,0.0008546753036940543,0.0005355454618059285
1.5,-22.4951,0.0019995506892901216,0.0004071086288620608,0.85,4.773194621705414,5.8,0.001146469774880864,0.0012832224788448126,0.0014484886991073052,0.0005583960159416849
1.5,-21.9851,0.0021925731548256156,0.000361794919684135,0.85,4.798908597811808,5.8,0.0011858416804519543,0.001464120084560031,0.0016594740090049172,0.0004956119120081006
1.5,-21.4881,0.002518972059915893,0.00042075406942819677,0.85,4.8238352467180405,5.8,0.0012249857556194657,0.0018037325152734528,0.0020529990625608174,0.0005758116785730615
1.5,-20.9829,0.0013261742497353382,0.00035917564070815216,0.85,4.84904183720782,5.8,0.0012650061644009464,0.00032124755472432874,0.0003677883797123174,0.0004918550225187575
1.5,-20.4919,0.0019940843875933625,0.00037553245933860506,0.85,4.873415000681386,5.8,0.0013046270571607846,0.0010685936610469657,0.0012296326838450835,0.0005142862153799879
1.5,-19.993,0.0011526854825030853,0.0003656654276599895,0.85,4.898056094672004,5.8,0.0013460766888583491,1.8868029882278302e-05,2.1851253252217264e-05,0.0005014618925496575
1.5,-19.4861,0.002690949594380399,0.00042136784253794834,0.85,4.922965997666207,5.8,0.0013889359598658918,0.0017814104643842949,0.0020738450203868974,0.0005779294756963909
1.5,-18.9946,0.0012825731548256156,0.00045270913830985313,0.85,4.946999348562041,5.8,0.0014307508711319389,7.297366445969478e-05,8.535349750379362e-05,0.0006208126645327485
1.5,-18.4955,0.0018171068531288566,0.000368758398185321,0.85,4.97128542900213,5.8,0.001474028530301007,0.0006459905067597701,0.0007592561331529976,0.0005056655735476927
1.5,-17.9887,0.0025474608271481465,0.00042585786693771023,0.85,4.995825383468556,5.8,0.0015193145259424729,0.0014382093391532502,0.0017014890544941928,0.0005849146147310759
1.5,-17.4987,0.0020900169909868808,0.0004280481787964915,0.85,5.0194377843281615,5.8,0.0015638280449166077,0.0008512030937443567,0.0010097985502527614,0.0005867689456822249
1.5,-17.0013,0.002616415896077158,0.0004626161112651949,0.85,5.043293713097151,5.8,0.0016096906676418615,0.0013992977158501295,0.0016730785408594641,0.0006361224008810289
1.5,-16.4965,0.0018825731548256157,0.0003986170642474425,0.85,5.0673897303819935,5.8,0.001658330857372175,0.000496412487613345,0.0005942120052294942,0.0005461328457600827
1.5,-15.984,0.002311528223754628,0.00039077398516104483,0.85,5.091736645405059,5.8,0.001710727860271093,0.0009223352047394687,0.0011107651563292094,0.0005360695842531495
1.5,-15.49,0.0029373484994706764,0.0004852208587398354,0.85,5.115095009846997,5.8,0.0017630042053048964,0.0015676516797046615,0.001896836470248242,0.0006657237790440661
1.5,-14.9889,0.002261994525451387,0.0004286515078192196,0.85,5.138680615117221,5.8,0.001816551911076602,0.0007365486278092471,0.0008948295397791206,0.0005877865054199201
1.5,-14.4804,0.003350258637328701,0.0005187791137806271,0.85,5.1625043695664745,5.8,0.0018715362221736504,0.001892431554988394,0.002314301956062708,0.0007127707769480203
1.5,-13.9919,0.0027603709650061703,0.0004799973020460906,0.85,5.18528801924852,5.8,0.0019254034888952212,0.0011622073704444817,0.0014267708284535691,0.0006591200174126357
1.5,-13.4965,0.0029958372667029296,0.0004887332786383305,0.85,5.208291697466846,5.8,0.001980617664851598,0.00135557338514817,0.0016698329162618492,0.000670431776200727
1.5,-12.9943,0.003314792335631942,0.0004952968415182623,0.85,5.231507889097391,5.8,0.0020371136485058026,0.0016378871264585934,0.002031375200707702,0.0006810403511336936
1.5,-12.485,0.0028188597322384235,0.00048354766658921495,0.85,5.25494755371482,5.8,0.0020971982920421914,0.0010140385528289186,0.0012604732019856186,0.000663403944717694
1.5,-11.9974,0.0025299046633094112,0.0004758777177957378,0.85,5.27729096316896,5.8,0.002159356370234518,0.0006211321701175051,0.0007764056520009535,0.0006537579591466023
1.5,-11.474,0.00437107891304475,0.0005627092883297659,0.85,5.301170047080513,5.8,0.002229050871940301,0.0025533381988690138,0.0032076279870146976,0.0007734210600409777
1.5,-11.0025,0.004103635076883484,0.0005423209969297226,0.85,5.322589574982941,5.8,0.002290615450696032,0.002181095755028578,0.002754339194792636,0.0007462839878277965
1.5,-10.495,0.004194101378580243,0.0005582113142779303,0.85,5.345548621431332,5.8,0.00235496221493746,0.002195700349095472,0.002781200267626746,0.0007671733994016807
1.5,-9.9807,0.004183168775186725,0.0005120295460555007,0.85,5.368715132031321,5.8,0.0024222983544772204,0.0020969168207379024,0.0026670640596376366,0.0007035660887519706
1.5,-9.4902,0.004807011516438268,0.000574406091999975,0.85,5.390716825075825,5.8,0.002491832534771997,0.0026801450889923136,0.0034221819301209567,0.0007891240884153966
1.5,-8.9934,0.004499455352599534,0.0006269745114344179,0.85,5.412909949485062,5.8,0.0025671671552707433,0.002254054939428971,0.0028941026318383585,0.0008625742876149379
1.5,-8.4901,0.005245387955993052,0.0006151403525558368,0.85,5.43530103972051,5.8,0.0026473119509887602,0.0029500321376698694,0.003806360623964615,0.0008469578403357154
1.5,-7.9804,0.006661562205728389,0.0007104257837526949,0.85,5.457883237986026,5.8,0.002733342079243131,0.004345787156119888,0.005623902587841651,0.0009769937956572812
1.5,-7.4965,0.005635275628315582,0.0006576336459351862,0.85,5.479236247739681,5.8,0.0028199934737094118,0.0031451807159805414,0.004081149039154504,0.0009032934116466488
1.5,-6.9738,0.007432494809121909,0.000696118100306782,0.85,5.502208282298462,5.8,0.0029163167065074168,0.004918441209072465,0.006417746418506796,0.0009574783485855092
1.5,-6.4775,0.008550758920999222,0.0007543673265154351,0.85,5.523931652749835,5.8,0.0030080832266273956,0.005970015138711213,0.00781650373497875,0.001037049948440149
1.5,-5.9751,0.0090771578260895,0.0007745053171832865,0.85,5.545835357841605,5.8,0.0031046146427519622,0.006388547702372017,0.008401025282308907,0.0010651617797523385
1.5,-5.5006,0.010668798377521596,0.0008581540857563639,0.85,5.566443532064787,5.8,0.0032074506088866916,0.007908988502222401,0.010455636509183013,0.001182074891857178
1.5,-4.986,0.01131728714475385,0.0008274958433688289,0.85,5.588707407518683,5.8,0.003343717211896063,0.008401443279287317,0.011152858929184072,0.0011400259855112772
1.5,-4.5,0.01273195016172144,0.0009034807400067529,0.85,5.609652788766719,5.8,0.0035066191353663734,0.009657352632344266,0.012870303903983762,0.0012449205141213918
1.5,-3.9729,0.013910680575295516,0.0009587256693024956,0.85,5.632281426494318,5.8,0.003736590963407935,0.010588323086018848,0.014186219450509931,0.0013227491504288302
1.5,-3.5107,0.019867579764056318,0.001110689707537478,0.85,5.6520493279283,5.8,0.00400813592001727,0.01637950685269075,0.021979838606478133,0.0015294612369208818
1.5,-2.9711,0.0300481140297006,0.0013559573767603123,0.85,5.675040442814105,5.8,0.004478516177039369,0.026231231731971658,0.035392530269720106,0.001869812242128726
1.5,-2.4979,0.0372566537698935,0.0015226841673820725,0.85,5.695126021374836,5.8,0.005142196514658048,0.03280052697457868,0.04429801278491063,0.002094295261134685
1.5,-2.0195,0.06947467246290351,0.002102973391054015,0.85,5.715360566190447,5.8,0.006221715407235332,0.06428181549307797,0.087429949107332,0.002902620303601529
1.5,-1.4984,0.1675924419645207,0.003232199611902421,0.85,5.737319960645979,5.8,0.007985407657771438,0.161437976441723,0.2198427435837539,0.004449626182408953
1.5,-0.971,0.4131815679083832,0.005033308365714565,0.85,5.759459590440239,5.8,0.010166373150662655,0.4059235492174607,0.5567011442181574,0.00695148617003617
1.5,-0.4756,0.7163109893082534,0.00663855120319107,0.85,5.780178659631022,5.8,0.011846894166014123,0.7069204628023392,0.9712810717673579,0.009152387786016443
1.5,0.0254,0.8597288230012926,0.007249970839958213,0.85,5.801056677843229,5.8,0.012340317266173066,0.8472319038522385,1.1682200603946586,0.009994924153551523
1.5,0.532,0.7785388409280999,0.006892060475485919,0.85,5.8220919351038205,5.8,0.011359156764547981,0.7642255175613578,1.0578753672734258,0.00950409971289041
1.5,1.0047,0.5309014338813731,0.005678508072324526,0.85,5.841651270141428,5.8,0.009624086595931546,0.5174919931075759,0.7175632942687333,0.007817775489553386
1.5,1.5223,0.2664415933802413,0.004015497448454331,0.85,5.8629936309755255,5.8,0.007687309476882471,0.2558915614672894,0.35682800436514023,0.005539249053019277
1.5,2.0054,0.1051014215694876,0.002536041118511838,0.85,5.882843584434443,5.8,0.006330310815185464,0.09729104786175644,0.13636779460224596,0.0035045795225768965
1.5,2.5345,0.03715525486480322,0.00150055111561216,0.85,5.904507052931712,5.8,0.005409099140176364,0.031088524841635656,0.043675286154253215,0.0020707648566279206
1.5,3.0283,0.01919571455726928,0.0010916411478693465,0.85,5.9246537373481,5.8,0.004918951538085865,0.01387288835127717,0.019550811590213747,0.0015060618827326762
1.5,3.5273,0.016376630169675915,0.0010571096289905806,0.85,5.944943221535781,5.8,0.004630610890977159,0.011346741868261236,0.016060071441054685,0.0014597436979281611
1.5,4.0316,0.013112416463418201,0.0009031695606253544,0.85,5.965378093606374,5.8,0.0044517846683008195,0.008297116456564555,0.011781006265712327,0.0012468508678369925
1.5,4.4987,0.013908703040831008,0.0009508880255817826,0.85,5.984243325756985,5.8,0.004340951254626095,0.009139529609112065,0.0130098869454629,0.001311891162089086
1.5,5.0134,0.01279392769618595,0.0009107383374756151,0.85,6.004962392486695,5.8,0.004257223201810638,0.008100019989374412,0.011562758348786902,0.0012557022689430298
1.5,5.5336,0.013114860299579466,0.0009224261134106835,0.85,6.02583047432664,5.8,0.004203847336446067,0.008419506417305354,0.01206742517454327,0.0012725376942018451
1.5,6.0155,0.01264846139448919,0.000904589139704209,0.85,6.045097855444113,5.8,0.0041763970366251145,0.007959233823670976,0.011459793525481045,0.0012496303285003361
1.5,6.5021,0.012329506325560177,0.0009010120798865055,0.85,6.064491040335067,5.8,0.004161597287836603,0.007630181480179844,0.011038648613246637,0.001246652148319744
1.5,7.0385,0.011969618653237646,0.0008699646022557007,0.85,6.085797368674916,5.8,0.00414838293616357,0.007259126052899971,0.010514478170764124,0.0012009238596967543
